n_F35,n_V22,n_AV8B,n_SH60,perc,w_fuel,w_veh
3,0,4,5,-0.05856161,1528.525232,107.11
3,0,4,6,0.038976394,1561.722494,115.16
3,0,4,7,0.136514399,1594.919755,123.21
3,0,4,8,0.234052403,1628.117016,131.26
3,0,4,9,0.331590408,1661.314278,139.31
3,0,4,10,0.429128412,1694.511539,147.36
3,0,5,0,-0.235491812,1487.214281,73.6
3,0,5,1,-0.137953808,1520.411542,81.65
3,0,5,2,-0.040415803,1553.608804,89.7
3,0,5,3,0.057122201,1586.806065,97.75
3,0,5,4,0.154660206,1620.003327,105.8
3,0,5,5,0.25219821,1653.200588,113.85
3,0,5,6,0.349736215,1686.39785,121.9
3,0,5,7,0.447274219,1719.595111,129.95
3,0,6,0,0.075268008,1611.889636,80.34
3,0,6,1,0.172806013,1645.086898,88.39
3,0,6,2,0.270344018,1678.28416,96.44
3,0,6,3,0.367882022,1711.481421,104.49
3,0,6,4,0.465420027,1744.678683,112.54
3,0,7,0,0.386027829,1736.564992,87.08
3,0,7,1,0.483565834,1769.762254,95.13
3,1,0,10,-0.411168149,1351.093568,135.43
3,1,0,11,-0.313630144,1384.29083,143.48
3,1,0,12,-0.21609214,1417.488092,151.53
3,1,0,13,-0.118554135,1450.685353,159.58
3,1,0,14,-0.021016131,1483.882614,167.63
3,1,0,15,0.076521874,1517.079876,175.68
3,1,0,16,0.174059878,1550.277138,183.73
3,1,0,17,0.271597883,1583.474399,191.78
3,1,0,18,0.369135887,1616.67166,199.83
3,1,0,19,0.466673892,1649.868922,207.88
3,1,1,6,-0.490560346,1342.979878,109.97
3,1,1,7,-0.393022342,1376.17714,118.02
3,1,1,8,-0.295484337,1409.374401,126.07
3,1,1,9,-0.197946333,1442.571663,134.12
3,1,1,10,-0.100408328,1475.768924,142.17
3,1,1,11,-0.002870324,1508.966186,150.22
3,1,1,12,0.094667681,1542.163447,158.27
3,1,1,13,0.192205685,1575.360709,166.32
3,1,1,14,0.28974369,1608.557971,174.37
3,1,1,15,0.387281694,1641.755232,182.42
3,1,1,16,0.484819699,1674.952493,190.47
3,1,2,3,-0.472414539,1368.06345,92.56
3,1,2,4,-0.374876535,1401.260711,100.61
3,1,2,5,-0.27733853,1434.457973,108.66
3,1,2,6,-0.179800526,1467.655234,116.71
3,1,2,7,-0.082262521,1500.852496,124.76
3,1,2,8,0.015275483,1534.049758,132.81
3,1,2,9,0.112813488,1567.247019,140.86
3,1,2,10,0.210351492,1600.44428,148.91
3,1,2,11,0.307889497,1633.641542,156.96
3,1,2,12,0.405427501,1666.838803,165.01
3,1,3,0,-0.454268732,1393.147022,75.15
3,1,3,1,-0.356730728,1426.344283,83.2
3,1,3,2,-0.259192723,1459.541544,91.25
3,1,3,3,-0.161654719,1492.738806,99.3
3,1,3,4,-0.064116714,1525.936068,107.35
3,1,3,5,0.03342129,1559.133329,115.4
3,1,3,6,0.130959295,1592.330591,123.45
3,1,3,7,0.228497299,1625.527852,131.5
3,1,3,8,0.326035304,1658.725114,139.55
3,1,3,9,0.423573309,1691.922375,147.6
3,1,4,0,-0.143508911,1517.822378,81.89
3,1,4,1,-0.045970907,1551.019639,89.94
3,1,4,2,0.051567098,1584.2169,97.99
3,1,4,3,0.149105102,1617.414162,106.04
3,1,4,4,0.246643107,1650.611423,114.09
3,1,4,5,0.344181111,1683.808685,122.14
3,1,4,6,0.441719116,1717.005947,130.19
3,1,5,0,0.167250909,1642.497733,88.63
3,1,5,1,0.264788914,1675.694995,96.68
3,1,5,2,0.362326918,1708.892256,104.73
3,1,5,3,0.459864923,1742.089518,112.78
3,1,6,0,0.47801073,1767.173089,95.37
3,2,0,5,-0.49611545,1340.390714,110.21
3,2,0,6,-0.398577446,1373.587975,118.26
3,2,0,7,-0.301039441,1406.785237,126.31
3,2,0,8,-0.203501437,1439.982498,134.36
3,2,0,9,-0.105963432,1473.17976,142.41
3,2,0,10,-0.008425428,1506.377021,150.46
3,2,0,11,0.089112577,1539.574283,158.51
3,2,0,12,0.186650581,1572.771544,166.56
3,2,0,13,0.284188586,1605.968806,174.61
3,2,0,14,0.381726591,1639.166068,182.66
3,2,0,15,0.479264595,1672.363329,190.71
3,2,1,2,-0.477969643,1365.474286,92.8
3,2,1,3,-0.380431638,1398.671547,100.85
3,2,1,4,-0.282893634,1431.868809,108.9
3,2,1,5,-0.185355629,1465.06607,116.95
3,2,1,6,-0.087817625,1498.263331,125
3,2,1,7,0.00972038,1531.460593,133.05
3,2,1,8,0.107258384,1564.657855,141.1
3,2,1,9,0.204796389,1597.855116,149.15
3,2,1,10,0.302334393,1631.052378,157.2
3,2,1,11,0.399872398,1664.249639,165.25
3,2,1,12,0.497410402,1697.4469,173.3
3,2,2,0,-0.362285831,1423.755118,83.44
3,2,2,1,-0.264747827,1456.95238,91.49
3,2,2,2,-0.167209822,1490.149642,99.54
3,2,2,3,-0.069671818,1523.346903,107.59
3,2,2,4,0.027866187,1556.544164,115.64
3,2,2,5,0.125404191,1589.741426,123.69
3,2,2,6,0.222942196,1622.938687,131.74
3,2,2,7,0.3204802,1656.135949,139.79
3,2,2,8,0.418018205,1689.33321,147.84
3,2,3,0,-0.051526011,1548.430474,90.18
3,2,3,1,0.046011994,1581.627736,98.23
3,2,3,2,0.143549998,1614.824997,106.28
3,2,3,3,0.241088003,1648.022259,114.33
3,2,3,4,0.338626007,1681.21952,122.38
3,2,3,5,0.436164012,1714.416782,130.43
3,2,4,0,0.25923381,1673.105831,96.92
3,2,4,1,0.356771814,1706.303092,104.97
3,2,4,2,0.454309819,1739.500354,113.02
3,3,0,1,-0.483524747,1362.885121,93.04
3,3,0,2,-0.385986742,1396.082383,101.09
3,3,0,3,-0.288448738,1429.279644,109.14
3,3,0,4,-0.190910733,1462.476906,117.19
3,3,0,5,-0.093372729,1495.674167,125.24
3,3,0,6,0.004165276,1528.871428,133.29
3,3,0,7,0.10170328,1562.06869,141.34
3,3,0,8,0.199241285,1595.265952,149.39
3,3,0,9,0.296779289,1628.463213,157.44
3,3,0,10,0.394317294,1661.660475,165.49
3,3,0,11,0.491855298,1694.857736,173.54
3,3,1,0,-0.270302931,1454.363216,91.73
3,3,1,1,-0.172764926,1487.560477,99.78
3,3,1,2,-0.075226922,1520.757739,107.83
3,3,1,3,0.022311083,1553.955,115.88
3,3,1,4,0.119849087,1587.152262,123.93
3,3,1,5,0.217387092,1620.349523,131.98
3,3,1,6,0.314925096,1653.546785,140.03
3,3,1,7,0.412463101,1686.744046,148.08
3,3,2,0,0.04045689,1579.038572,98.47
3,3,2,1,0.137994895,1612.235833,106.52
3,3,2,2,0.235532899,1645.433095,114.57
3,3,2,3,0.333070904,1678.630356,122.62
3,3,2,4,0.430608908,1711.827617,130.67
3,3,3,0,0.351216711,1703.713928,105.21
3,3,3,1,0.448754715,1736.911189,113.26
3,4,0,0,-0.17832003,1484.971312,100.02
3,4,0,1,-0.080782025,1518.168574,108.07
3,4,0,2,0.016755979,1551.365836,116.12
3,4,0,3,0.114293984,1584.563097,124.17
3,4,0,4,0.211831988,1617.760359,132.22
3,4,0,5,0.309369993,1650.95762,140.27
3,4,0,6,0.406907997,1684.154881,148.32
3,4,1,0,0.132439791,1609.646668,106.76
3,4,1,1,0.229977795,1642.84393,114.81
3,4,1,2,0.3275158,1676.041191,122.86
3,4,1,3,0.425053804,1709.238453,130.91
3,4,2,0,0.443199611,1734.322025,113.5
3,5,0,0,0.224422692,1640.254765,115.05
3,5,0,1,0.321960696,1673.452027,123.1
3,5,0,2,0.419498701,1706.649288,131.15
4,0,0,6,-0.491702446,1350.966903,101.5
4,0,0,7,-0.394164441,1384.164165,109.55
4,0,0,8,-0.296626437,1417.361426,117.6
4,0,0,9,-0.199088432,1450.558688,125.65
4,0,0,10,-0.101550428,1483.755949,133.7
4,0,0,11,-0.004012423,1516.953211,141.75
4,0,0,12,0.093525581,1550.150472,149.8
4,0,0,13,0.191063586,1583.347734,157.85
4,0,0,14,0.288601591,1616.544995,165.9
4,0,0,15,0.386139595,1649.742257,173.95
4,0,0,16,0.4836776,1682.939518,182
4,0,1,3,-0.473556638,1376.050474,84.09
4,0,1,4,-0.376018634,1409.247736,92.14
4,0,1,5,-0.278480629,1442.444998,100.19
4,0,1,6,-0.180942625,1475.642259,108.24
4,0,1,7,-0.08340462,1508.839521,116.29
4,0,1,8,0.014133384,1542.036782,124.34
4,0,1,9,0.111671389,1575.234043,132.39
4,0,1,10,0.209209393,1608.431305,140.44
4,0,1,11,0.306747398,1641.628566,148.49
4,0,1,12,0.404285402,1674.825828,156.54
4,0,2,0,-0.455410831,1401.134046,66.68
4,0,2,1,-0.357872827,1434.331308,74.73
4,0,2,2,-0.260334822,1467.528569,82.78
4,0,2,3,-0.162796818,1500.725831,90.83
4,0,2,4,-0.065258813,1533.923092,98.88
4,0,2,5,0.032279191,1567.120354,106.93
4,0,2,6,0.129817196,1600.317615,114.98
4,0,2,7,0.2273552,1633.514877,123.03
4,0,2,8,0.324893205,1666.712138,131.08
4,0,2,9,0.422431209,1699.9094,139.13
4,0,3,0,-0.144651011,1525.809402,73.42
4,0,3,1,-0.047113006,1559.006664,81.47
4,0,3,2,0.050424998,1592.203925,89.52
4,0,3,3,0.147963003,1625.401187,97.57
4,0,3,4,0.245501007,1658.598448,105.62
4,0,3,5,0.343039012,1691.79571,113.67
4,0,3,6,0.440577016,1724.992971,121.72
4,0,4,0,0.16610881,1650.484758,80.16
4,0,4,1,0.263646814,1683.68202,88.21
4,0,4,2,0.361184819,1716.879281,96.26
4,0,4,3,0.458722824,1750.076543,104.31
4,0,5,0,0.476868631,1775.160114,86.9
4,1,0,2,-0.479111742,1373.46131,84.33
4,1,0,3,-0.381573738,1406.658571,92.38
4,1,0,4,-0.284035733,1439.855833,100.43
4,1,0,5,-0.186497729,1473.053095,108.48
4,1,0,6,-0.088959724,1506.250356,116.53
4,1,0,7,0.00857828,1539.447618,124.58
4,1,0,8,0.106116285,1572.644879,132.63
4,1,0,9,0.203654289,1605.842141,140.68
4,1,0,10,0.301192294,1639.039402,148.73
4,1,0,11,0.398730298,1672.236663,156.78
4,1,0,12,0.496268303,1705.433925,164.83
4,1,1,0,-0.363427931,1431.742143,74.97
4,1,1,1,-0.265889926,1464.939405,83.02
4,1,1,2,-0.168351922,1498.136666,91.07
4,1,1,3,-0.070813917,1531.333928,99.12
4,1,1,4,0.026724087,1564.531189,107.17
4,1,1,5,0.124262092,1597.728451,115.22
4,1,1,6,0.221800096,1630.925712,123.27
4,1,1,7,0.319338101,1664.122974,131.32
4,1,1,8,0.416876106,1697.320235,139.37
4,1,2,0,-0.05266811,1556.417499,81.71
4,1,2,1,0.044869895,1589.614761,89.76
4,1,2,2,0.142407899,1622.812022,97.81
4,1,2,3,0.239945904,1656.009284,105.86
4,1,2,4,0.337483908,1689.206545,113.91
4,1,2,5,0.435021913,1722.403807,121.96
4,1,3,0,0.258091711,1681.092855,88.45
4,1,3,1,0.355629715,1714.290116,96.5
4,1,3,2,0.45316772,1747.487378,104.55
4,2,0,0,-0.27144503,1462.35024,83.26
4,2,0,1,-0.173907025,1495.547502,91.31
4,2,0,2,-0.076369021,1528.744763,99.36
4,2,0,3,0.021168984,1561.942025,107.41
4,2,0,4,0.118706988,1595.139286,115.46
4,2,0,5,0.216244993,1628.336548,123.51
4,2,0,6,0.313782997,1661.533809,131.56
4,2,0,7,0.411321002,1694.731071,139.61
4,2,1,0,0.039314791,1587.025596,90
4,2,1,1,0.136852795,1620.222858,98.05
4,2,1,2,0.2343908,1653.420119,106.1
4,2,1,3,0.331928804,1686.617381,114.15
4,2,1,4,0.429466809,1719.814642,122.2
4,2,2,0,0.350074611,1711.700952,96.74
4,2,2,1,0.447612616,1744.898213,104.79
4,3,0,0,0.131297692,1617.633693,98.29
4,3,0,1,0.228835696,1650.830955,106.34
4,3,0,2,0.326373701,1684.028216,114.39
4,3,0,3,0.423911705,1717.225478,122.44
4,3,1,0,0.442057512,1742.309049,105.03
5,0,0,0,-0.36457003,1439.729168,66.5
5,0,0,1,-0.267032025,1472.926429,74.55
5,0,0,2,-0.169494021,1506.123691,82.6
5,0,0,3,-0.071956016,1539.320952,90.65
5,0,0,4,0.025581988,1572.518214,98.7
5,0,0,5,0.123119993,1605.715475,106.75
5,0,0,6,0.220657997,1638.912737,114.8
5,0,0,7,0.318196002,1672.109998,122.85
5,0,0,8,0.415734006,1705.307259,130.9
5,0,1,0,-0.053810209,1564.404524,73.24
5,0,1,1,0.043727795,1597.601785,81.29
5,0,1,2,0.1412658,1630.799047,89.34
5,0,1,3,0.238803804,1663.996308,97.39
5,0,1,4,0.336341809,1697.19357,105.44
5,0,1,5,0.433879813,1730.390831,113.49
5,0,2,0,0.256949611,1689.07988,79.98
5,0,2,1,0.354487616,1722.277141,88.03
5,0,2,2,0.452025621,1755.474403,96.08
5,1,0,0,0.038172692,1595.012621,81.53
5,1,0,1,0.135710696,1628.209882,89.58
5,1,0,2,0.233248701,1661.407143,97.63
5,1,0,3,0.330786705,1694.604405,105.68
5,1,0,4,0.42832471,1727.801667,113.73
5,1,1,0,0.348932512,1719.687976,88.27
5,1,1,1,0.446470517,1752.885238,96.32
5,2,0,0,0.440915413,1750.296074,96.56
6,0,0,0,0.347790413,1727.675001,79.8
6,0,0,1,0.445328417,1760.872262,87.85
